Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)
ENSG00000147571	8	67088620	67090960
ENSG00000262874	19	51891543	51893828
ENSG00000061987	12	62860597	62991363
ENSG00000219200	17	6915736	6917851
ENSG00000254553	1	32930658	33066393
ENSG00000179041	8	67341263	67342966
ENSG00000019505	11	45261852	45307870
ENSG00000262783	HSCHR9_2_CTG35	72659114	72847028
ENSG00000196437	19	37902057	37960177
ENSG00000100485	14	50583847	50698276
ENSG00000273274	1	32930670	32962287
ENSG00000175279	1	10490159	10512210
ENSG00000262817	HSCHR9_2_CTG35	72702213	72728782
ENSG00000185988	19	1524073	1535455
ENSG00000263297	HSCHR9_2_CTG35	72768036	72796884
ENSG00000129460	14	23938897	23979071
ENSG00000196923	5	176910395	176924607
ENSG00000160062	1	33005028	33071540
ENSG00000262278	HSCHR9_2_CTG35	72809567	72809746
ENSG00000137337	6	30667584	30685666
ENSG00000119707	14	73525144	73588122
ENSG00000131153	16	85709804	85723679
ENSG00000261594	11	74951950	74954742
ENSG00000104299	8	28625178	28747759
ENSG00000181588	19	1554668	1568057
ENSG00000100347	22	44351301	44406411
ENSG00000122012	5	75378997	75649764
ENSG00000173517	15	77400471	77712486
ENSG00000179085	1	155112367	155113071
ENSG00000141756	17	39968932	39979465
ENSG00000254996	5	139781493	139929154
ENSG00000116106	2	222282747	222438922
ENSG00000176261	1	33065773	33116504
ENSG00000101000	20	33759876	33765165
ENSG00000171827	19	37958487	37976260
ENSG00000204304	6	32152512	32157963
ENSG00000071655	19	1576639	1592882
ENSG00000125966	20	33814457	33864801
ENSG00000198691	1	94458393	94586688
ENSG00000139218	12	46312914	46385903
ENSG00000154102	16	85723690	85784735
ENSG00000070915	16	56899119	56949762
ENSG00000163463	1	155141884	155145951
ENSG00000165238	9	95947198	96082854
ENSG00000173473	3	47626762	47823596
ENSG00000164649	7	21940518	21985702
ENSG00000137486	11	74975226	75062873
ENSG00000131148	16	85805364	85833214
ENSG00000206268	HSCHR6_MHC_DBB	31902055	31909055
ENSG00000166257	11	123499895	123525952
ENSG00000147576	8	67342420	67383836
ENSG00000140382	15	77712754	77777949
ENSG00000183426	16	15016659	15045915
ENSG00000142512	19	51913275	51921057
ENSG00000151632	10	5029967	5060223
ENSG00000132326	2	239152679	239198743
ENSG00000273088	1	155141885	155159748
ENSG00000023697	12	16064106	16190220
ENSG00000188677	22	44395091	44568829
ENSG00000267059	19	1578338	1605444
ENSG00000136002	2	131594489	131804836
ENSG00000160145	3	123798870	124445172
ENSG00000188227	19	37997841	38039664
ENSG00000184220	3	99536678	99897447
ENSG00000127540	19	1597171	1605480
ENSG00000117868	7	158523686	158622944
ENSG00000104957	19	13842574	13874110
ENSG00000125089	4	8183799	8243530
ENSG00000152595	4	88742563	88767969
ENSG00000167695	17	635652	646206
ENSG00000213523	5	139916925	139937895
ENSG00000204352	9	96080481	96108696
ENSG00000242372	20	33866714	33872788
ENSG00000169432	2	167051695	167232503
ENSG00000251503	1	10490159	10512210
ENSG00000269871	17	6915928	6917755
ENSG00000141376	17	58754814	59470199
ENSG00000243056	5	139927251	139929163
ENSG00000230900	HSCHR6_MHC_MCF	31588589	31602936
ENSG00000106436	7	101256605	101272576
ENSG00000155511	5	152869175	153193429
ENSG00000111906	6	125541108	125623282
ENSG00000188938	9	96208776	96215874
ENSG00000241563	1	10509776	10511959
ENSG00000131143	16	85832239	85840650
ENSG00000037757	19	13875346	13885096
ENSG00000161939	17	6915954	6920839
ENSG00000162521	1	33116743	33151812
ENSG00000175264	11	45670427	45687172
ENSG00000160049	1	10516579	10532583
ENSG00000137962	1	94614544	94740624
ENSG00000205106	11	45792983	45793909
ENSG00000104979	19	13884982	13889276
ENSG00000164746	7	48075108	48100901
ENSG00000235125	HSCHR6_MHC_MCF	31590993	31602942
ENSG00000268396	2	239192329	239192498
ENSG00000141698	17	39981335	39992523
ENSG00000181830	11	45825623	45834566
ENSG00000169783	15	77905369	78113242
ENSG00000204104	2	239229082	239309541
ENSG00000142655	1	10532345	10690815
ENSG00000226275	HSCHR6_MHC_MCF	31616138	31618410
ENSG00000171817	19	38042308	38104998
ENSG00000079785	2	15731302	15771235
ENSG00000121671	11	45868669	45904798
ENSG00000048828	9	96214004	96328397
ENSG00000163935	3	52937588	53080766
ENSG00000182973	3	32726637	32815367
ENSG00000183696	7	48128225	48148330
ENSG00000135333	6	93949738	94129265
ENSG00000214946	17	15635561	15649476
ENSG00000167202	15	78276378	78370066
ENSG00000051108	16	56965960	56977798
ENSG00000166261	11	123594885	123612383
ENSG00000179889	16	15068448	15233196
ENSG00000135547	6	126068810	126082415
ENSG00000180479	19	38045684	38085673
ENSG00000120498	X	69748790	70128581
ENSG00000068079	17	41158742	41166473
ENSG00000196139	10	5077546	5149878
ENSG00000121653	11	45907202	45928016
ENSG00000163586	2	88422510	88427635
ENSG00000145216	4	54243810	55161439
ENSG00000130940	1	10696661	10856707
ENSG00000221931	11	123624196	123625253
ENSG00000197724	9	96338689	96441869
ENSG00000138964	22	44568836	44615413
ENSG00000179409	17	647654	657239
ENSG00000152670	5	55033845	55112985
ENSG00000196099	11	123676043	123677095
ENSG00000163462	1	155145873	155157447
ENSG00000140968	16	85932409	85956215
ENSG00000125998	20	33873534	33880204
ENSG00000113108	5	139937853	139973337
ENSG00000101974	X	138808505	139027435
ENSG00000204300	11	123753633	123756349
ENSG00000256500	14	104029299	104152261
ENSG00000234776	11	45928085	45928833
ENSG00000087299	14	50704281	50779266
ENSG00000188991	12	16341419	16430619
ENSG00000181518	11	123777109	123778183
ENSG00000117528	1	94883933	94984222
ENSG00000146094	5	176928908	176938275
ENSG00000214109	19	13890884	13900972
ENSG00000126870	7	158649269	158749438
ENSG00000166130	12	99007183	99038891
ENSG00000131668	9	96713905	96717654
ENSG00000105366	19	51954101	51961710
ENSG00000162520	1	33145507	33169197
ENSG00000170425	17	15848231	15879060
ENSG00000144115	2	88469835	88486146
ENSG00000008394	12	16500076	16762193
ENSG00000171014	11	123810250	123811344
ENSG00000132003	19	13906274	13943044
ENSG00000181499	11	123813492	123814580
ENSG00000120784	19	38104650	38183238
ENSG00000125375	14	50779044	50802276
ENSG00000196248	11	123847368	123848488
ENSG00000145703	5	75699074	76003957
ENSG00000196326	10	5196335	5244449
ENSG00000198674	11	123864870	123865868
ENSG00000158079	9	96793076	96872138
ENSG00000174946	3	150915619	150920988
ENSG00000223952	HSCHR6_MHC_MCF	31619653	31622422
ENSG00000254737	11	123886282	123887217
ENSG00000187556	19	13972877	13991571
ENSG00000272305	3	53003135	53133469
ENSG00000236981	11	123893720	123894655
ENSG00000174944	3	150929905	150996255
ENSG00000103241	16	86544133	86548076
ENSG00000136367	14	23990066	24025401
ENSG00000147223	X	106143293	106146565
ENSG00000236237	HSCHR6_MHC_MCF	31624641	31626608
ENSG00000152154	2	39892122	39945103
ENSG00000121680	11	45931220	45940363
ENSG00000138271	3	151011891	151034740
ENSG00000214941	17	15879874	15903031
ENSG00000204283	17	75875109	75878659
ENSG00000181631	3	151044100	151047336
ENSG00000165376	X	106143394	106174091
ENSG00000117525	1	94994781	95007356
ENSG00000269402	17	30506379	30506885
ENSG00000175787	9	97021593	97063736
ENSG00000162522	1	33207486	33240571
ENSG00000257923	7	101458959	101927249
ENSG00000132016	19	13993161	14017265
ENSG00000147421	8	28747911	28922281
ENSG00000101019	20	33890369	33999944
ENSG00000213822	19	51979838	51994206
ENSG00000120837	12	104510855	104532067
ENSG00000149273	11	75110530	75133324
ENSG00000234560	11	123900297	123901341
ENSG00000136237	7	22157856	22396763
ENSG00000182634	11	123908773	123909717
ENSG00000089682	X	106307650	106362057
ENSG00000141314	17	30593195	30651680
ENSG00000138346	10	70173821	70231879
ENSG00000135903	2	223064607	223163715
ENSG00000111912	6	126102307	126252266
ENSG00000167699	17	660337	685581
ENSG00000130950	9	97077605	97090926
ENSG00000071564	19	1609291	1652604
ENSG00000254521	19	51994611	52005043
ENSG00000103248	16	86563782	86588841
ENSG00000256053	14	104029299	104073860
ENSG00000169313	3	151055168	151102600
ENSG00000234514	HSCHR6_MHC_MCF	31630207	31632990
ENSG00000148110	9	97136833	97223324
ENSG00000179869	7	48211055	48687092
ENSG00000213654	6	32158543	32163300
ENSG00000170801	4	8271492	8308838
ENSG00000172073	2	88824169	88829102
ENSG00000132024	19	14017014	14041692
ENSG00000259431	14	24025216	24029480
ENSG00000130957	9	97321002	97356075
ENSG00000118785	4	88896819	88904562
ENSG00000152580	3	151143172	151176497
ENSG00000072201	4	54325468	54567572
ENSG00000144451	2	214149113	215275225
ENSG00000111057	12	53342655	53346685
ENSG00000110002	11	123986069	124018428
ENSG00000165905	11	45943172	45950647
ENSG00000165140	9	97365415	97402531
ENSG00000231031	2	15830906	15884463
ENSG00000205922	19	1752372	1780987
ENSG00000204301	6	32162620	32191844
ENSG00000134323	2	16080686	16087129
ENSG00000078687	17	76000249	76104916
ENSG00000138944	22	44639547	44708731
ENSG00000175262	1	11006528	11042094
ENSG00000196381	19	38158652	38183223
ENSG00000172071	2	88856259	88927094
ENSG00000163933	3	53122499	53164478
ENSG00000065802	2	239335383	239360891
ENSG00000220702	22	44761431	44762164
ENSG00000183476	15	78370150	78397251
ENSG00000188636	22	44888452	44894178
ENSG00000267552	19	38180766	38210089
ENSG00000258315	17	6917814	6920844
ENSG00000233608	2	239756673	239795893
ENSG00000011295	17	15902694	15948329
ENSG00000106018	7	158820866	158937649
ENSG00000136425	15	78396948	78423886
ENSG00000198182	19	38187264	38210691
ENSG00000087008	4	8368009	8442450
ENSG00000055147	5	153369688	153418496
ENSG00000143036	1	95285898	95360802
ENSG00000120948	1	11072414	11085796
ENSG00000134684	1	33240840	33283754
ENSG00000221949	12	62995531	62997214
ENSG00000169085	8	67372238	67430759
ENSG00000122912	10	70237756	70287231
ENSG00000105492	19	52022779	52035110
ENSG00000087237	16	56995762	57017757
ENSG00000186654	22	45064593	45133561
ENSG00000135245	7	128095903	128098472
ENSG00000148120	9	97488983	97849441
ENSG00000130270	19	1782074	1812275
ENSG00000118762	4	88928820	88998929
ENSG00000223493	HSCHR6_MHC_DBB	31909043	31919714
ENSG00000197872	2	16730727	16847599
ENSG00000153574	2	88991162	89050452
ENSG00000168386	3	99548985	99833357
ENSG00000189144	19	38226734	38307940
ENSG00000048540	12	16701307	16763528
ENSG00000149243	11	75133438	75141674
ENSG00000132153	3	47844399	47891685
ENSG00000172469	6	96025419	96057333
ENSG00000213983	14	24028774	24037279
ENSG00000266488	HSCHR3_1_CTG1	11901147	11934974
ENSG00000116497	1	33282368	33324476
ENSG00000198088	X	106366657	106449670
ENSG00000068024	2	239969864	240323348
ENSG00000264064	HSCHR3_1_CTG1	11922258	11922531
ENSG00000172461	6	96463860	96663488
ENSG00000211592	2	89156674	89157196
ENSG00000265773	HSCHR3_1_CTG1	11943406	11944640
ENSG00000211593	2	89160080	89160117
ENSG00000266576	HSCHR3_1_CTG1	11949922	11955708
ENSG00000166411	15	78423840	78464291
ENSG00000176692	16	86600857	86602539
ENSG00000165349	X	70145432	70150975
ENSG00000211594	2	89160398	89160434
ENSG00000266695	HSCHR3_1_CTG1	11953029	11954160
ENSG00000126215	14	104163946	104181841
ENSG00000211595	2	89160733	89160770
ENSG00000176678	16	86609974	86615303
ENSG00000111110	12	63037762	63328817
ENSG00000196230	6	30687978	30693203
ENSG00000225211	HSCHR6_MHC_MCF	31632976	31637066
ENSG00000014123	6	96969471	97003152
ENSG00000260456	16	87117168	87351022
ENSG00000132000	19	14042000	14064204
ENSG00000197309	11	124055923	124056952
ENSG00000138336	10	70320413	70454239
ENSG00000109220	4	54875956	54930857
ENSG00000197953	3	151451704	151479127
ENSG00000197849	11	124120423	124135763
ENSG00000157045	16	15131710	15149921
ENSG00000211596	2	89161037	89161074
ENSG00000255298	11	124134723	124135763
ENSG00000118777	4	89011416	89152474
ENSG00000211597	2	89161398	89161435
ENSG00000158169	9	97861336	98079991
ENSG00000211598	2	89184913	89185669
ENSG00000196341	11	124179708	124180733
ENSG00000269506	4	54927213	54927377
ENSG00000185499	1	155158300	155162707
ENSG00000211599	2	89196748	89197300
ENSG00000197263	11	124189134	124190184
ENSG00000135365	11	45950871	46142985
ENSG00000243466	2	89246819	89247475
ENSG00000180613	4	54965690	54968672
ENSG00000204293	11	124252291	124253258
ENSG00000141562	17	80416056	80448413
ENSG00000196661	11	124266278	124267264
ENSG00000198657	11	124293807	124294789
ENSG00000117519	1	95362507	95392834
ENSG00000100490	14	50796310	50883179
ENSG00000197125	11	124310022	124311054
ENSG00000171804	19	38375463	38397317
ENSG00000248405	22	45098113	45258586
ENSG00000170953	11	124412578	124413575
ENSG00000163932	3	53190025	53226733
ENSG00000197892	8	28924796	29120641
ENSG00000037749	5	153418466	153600038
ENSG00000204183	20	34020827	34023248
ENSG00000114771	3	151531825	151546276
ENSG00000131152	16	87336482	87367879
ENSG00000100796	14	91923955	91976898
ENSG00000160097	1	33327869	33338083
ENSG00000158555	11	75145685	75236948
ENSG00000125965	20	34021145	34042568
ENSG00000185697	8	67474410	67526482
ENSG00000163081	2	223162866	223169936
ENSG00000103264	16	87360593	87425748
ENSG00000196119	11	124439893	124441037
ENSG00000163082	2	223289236	223425667
ENSG00000235985	HSCHR6_MHC_MCF	31659258	31661095
ENSG00000172339	1	95439963	95538501
ENSG00000253207	8	114612539	114629187
ENSG00000154143	11	124481386	124490252
ENSG00000085721	16	15153879	15188174
ENSG00000203933	X	139037884	139047679
ENSG00000105497	19	52074551	52092991
ENSG00000063046	12	53399942	53435993
ENSG00000012983	14	50885219	51027844
ENSG00000105889	7	22459063	22672544
ENSG00000167765	19	52095036	52097630
ENSG00000108666	17	30651584	30677042
ENSG00000152078	1	95582894	95663163
ENSG00000147164	X	70279094	70288273
ENSG00000185760	6	73331520	73908574
ENSG00000116120	2	223435255	223521056
ENSG00000183258	5	176938578	176944470
ENSG00000105501	19	52114781	52150151
ENSG00000105738	19	38397868	38699012
ENSG00000080572	X	106449862	106487473
ENSG00000152102	2	131805449	131851033
ENSG00000161940	17	6926339	6933609
ENSG00000271092	1	95583479	95712781
ENSG00000268500	19	52115344	52150142
ENSG00000136244	7	22765503	22771621
ENSG00000154144	11	124492732	124505287
ENSG00000120875	8	29190581	29208185
ENSG00000254415	19	52145806	52150054
ENSG00000259991	HG281_PATCH	49973943	49974971
ENSG00000104447	8	116420724	116821899
ENSG00000261383	HG281_PATCH	50003006	50004068
ENSG00000079313	19	1815248	1848452
ENSG00000267970	7	48887362	48891221
ENSG00000122481	1	95699711	95712781
ENSG00000198829	3	151591431	151602405
ENSG00000126001	20	34042985	34099804
ENSG00000188730	7	49813257	49961546
ENSG00000184481	X	70316047	70323385
ENSG00000140941	16	87417601	87438385
ENSG00000009724	1	11086580	11107290
ENSG00000265973	HG281_PATCH	49865040	49868085
ENSG00000174453	2	215275789	215443683
ENSG00000196683	7	22852251	22862470
ENSG00000060339	10	70480769	70552134
ENSG00000001629	7	91875548	92030698
ENSG00000136546	2	167260083	167350757
ENSG00000166148	12	63539014	63544722
ENSG00000105509	19	52216365	52227247
ENSG00000260354	HG281_PATCH	49893378	49895619
ENSG00000165055	7	128116783	128146656
ENSG00000042813	7	49890017	50160925
ENSG00000237435	1	96403457	96488436
ENSG00000134595	X	139585152	139587225
ENSG00000111911	6	126277927	126301387
ENSG00000134853	4	55095264	55164414
ENSG00000203930	X	139791932	139854844
ENSG00000164574	5	153570290	153800544
ENSG00000183793	16	15457516	15474904
ENSG00000116649	1	11114641	11120081
ENSG00000155275	4	8437867	8495258
ENSG00000184258	X	139865425	139866723
ENSG00000241484	22	45098355	45258665
ENSG00000227234	X	140084756	140085871
ENSG00000138376	2	215590370	215674428
ENSG00000140948	16	87439852	87525651
ENSG00000157613	11	46299212	46342972
ENSG00000261130	16	15489611	15609205
ENSG00000235604	X	140096761	140097876
ENSG00000121905	1	33351595	33364042
ENSG00000203867	10	112404155	112599227
ENSG00000111371	12	46576846	46663800
ENSG00000182195	X	140269934	140271310
ENSG00000122591	7	22980878	23053749
ENSG00000198573	X	140335596	140336629
ENSG00000156968	16	15489611	15507125
ENSG00000198021	X	140671796	140673133
ENSG00000121900	1	33360195	33367039
ENSG00000129911	19	1852399	1863567
ENSG00000171051	19	52248425	52307363
ENSG00000147677	8	117654369	117779164
ENSG00000114491	3	124449213	124464040
ENSG00000243501	6	73919469	73972919
ENSG00000066651	6	126307576	126360422
ENSG00000256980	6	73933267	73935493
ENSG00000206557	3	32859510	32939318
ENSG00000112214	6	97010424	97064512
ENSG00000171049	19	52255279	52273779
ENSG00000103740	15	78459810	78538030
ENSG00000239855	2	89265781	89266286
ENSG00000141524	17	76106539	76128488
ENSG00000166780	16	15528152	15718885
ENSG00000183813	3	32993066	32997841
ENSG00000133872	8	29920528	29940723
ENSG00000243063	2	89277987	89278600
ENSG00000147234	X	106765680	106848481
ENSG00000135314	6	73951037	74020088
ENSG00000203926	X	140677562	140678899
ENSG00000240671	2	89291928	89292450
ENSG00000116514	1	33402046	33430286
ENSG00000241755	2	89309479	89310012
ENSG00000196406	X	140785568	140786896
ENSG00000235156	3	99904531	99913035
ENSG00000171824	1	11126675	11159938
ENSG00000121068	17	59477257	59486827
ENSG00000185920	9	98205262	98279339
ENSG00000174327	17	6939394	6943440
ENSG00000267885	1	33439268	33439642
ENSG00000204296	6	32256303	32339684
ENSG00000120868	12	99038919	99129204
ENSG00000011332	19	38701646	38720354
ENSG00000165509	X	140926102	140985618
ENSG00000152601	3	151961617	152183569
ENSG00000241351	2	89326668	89327228
ENSG00000147224	X	106871737	106894256
ENSG00000243290	2	89339721	89340242
ENSG00000204165	X	70323739	70326638
ENSG00000129968	19	1876809	1885546
ENSG00000125975	20	34111014	34117481
ENSG00000244437	2	89384673	89385283
ENSG00000236765	HSCHR6_MHC_DBB	31919773	31922255
ENSG00000117569	1	97187221	97289294
ENSG00000240864	2	89399352	89399854
ENSG00000240382	2	89416833	89417335
ENSG00000239951	2	89442057	89442643
ENSG00000147679	8	117778742	117861702
ENSG00000211611	2	89459235	89459850
ENSG00000112218	6	97242002	97285353
ENSG00000047849	3	47892182	48130769
ENSG00000080815	14	73603126	73690399
ENSG00000147168	X	70327254	70331958
ENSG00000123545	6	97337189	97345757
ENSG00000004455	1	33473585	33546597
ENSG00000036054	3	99979844	100044095
ENSG00000203909	6	74062785	74064018
ENSG00000175073	8	67540722	67579452
ENSG00000124003	2	223536505	223574649
ENSG00000203908	6	74072400	74073894
ENSG00000155495	X	140991680	140997174
ENSG00000154118	16	87635441	87731762
ENSG00000146067	5	176946789	176981542
ENSG00000140403	15	78556428	78574538
ENSG00000203907	6	74078278	74104856
ENSG00000270024	8	67579831	67772707
ENSG00000265906	HG281_PATCH	49895725	49898365
ENSG00000150593	10	112631565	112659764
ENSG00000170266	3	33038100	33138722
ENSG00000260435	HG281_PATCH	49897788	49898190
ENSG00000226180	16	87727144	87729753
ENSG00000155269	4	8560452	8621486
ENSG00000213865	8	67579850	67597799
ENSG00000225748	HSCHR6_MHC_MCF	31664743	31681839
ENSG00000163644	4	89178772	89205921
ENSG00000186231	6	97372605	97588630
ENSG00000198431	12	104609557	104744061
ENSG00000177990	12	63952693	64062719
ENSG00000149257	11	75273101	75283828
ENSG00000104660	8	29952914	30034724
ENSG00000213828	2	240083493	240084053
ENSG00000174326	17	6944949	6947242
ENSG00000164500	7	50135632	50199426
ENSG00000222020	2	240323130	240324058
ENSG00000110013	11	124503009	124565603
ENSG00000268926	9	98534605	98537013
ENSG00000073060	12	125261402	125367214
ENSG00000196758	2	240499995	240507788
ENSG00000046774	X	141290131	141293076
ENSG00000220256	2	240684554	240724577
